,date,Province,District,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
1438,2015-07-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.0,0.64
1439,2015-07-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,62.5,0.47
1440,2015-07-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,100.0,0.75
1441,2015-07-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.6
1442,2015-07-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64.2,0.48
1443,2015-07-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.64
1444,2015-07-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,70.0,0.52
1445,2015-07-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.54,0.65
1446,2015-07-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.25,0.64
1447,2015-07-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64.6,0.48
1448,2015-07-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.25,0.64
1449,2015-07-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.64
1450,2015-07-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,66.83,0.5
1451,2015-07-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75.0,0.56
1452,2015-07-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.67,0.51
1453,2015-07-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75.17,0.56
1454,2015-07-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,68.33,0.51
1455,2015-07-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.6
1456,2015-07-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,65.0,0.49
1457,2015-07-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,77.92,0.58
1458,2015-07-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,66.33,0.5
1459,2015-07-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,79.92,0.6
1460,2015-07-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,61.33,0.46
1461,2015-07-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.17,0.63
1462,2015-07-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,66.85,0.5
1463,2015-07-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.35,0.65
1464,2015-07-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.67,0.64
1465,2015-07-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,61.35,0.46
1466,2015-07-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.35,0.44
1467,2015-07-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.33,0.65
1468,2015-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,68.64,0.51
1469,2015-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.17,0.65
1470,2015-07-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.95,0.51
1471,2015-07-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,65.4,0.49
1472,2015-08-15,National Average,National Average,National Average,1565,0.0,0.0,miscellaneous food,Sugar,97,KG,Retail,LKR,80.35,0.6
1475,2015-08-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,63.04,0.47
1476,2015-08-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.63
1477,2015-08-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.0,0.64
1478,2015-08-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.44,0.44
1479,2015-08-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.17,0.65
1480,2015-08-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,97.0,0.72
1481,2015-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,62.4,0.47
1482,2015-08-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.6
1483,2015-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,55.6,0.41
1484,2015-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.63
1485,2015-08-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,58.62,0.44
1486,2015-08-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.67,0.65
1487,2015-08-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,61.72,0.46
1488,2015-08-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.58,0.65
1489,2015-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,63.13,0.47
1490,2015-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75.0,0.56
1491,2015-08-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75.0,0.56
1492,2015-08-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.6
1493,2015-08-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,66.0,0.49
1494,2015-08-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,78.33,0.58
1495,2015-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,62.4,0.47
1496,2015-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,79.33,0.59
1497,2015-08-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.25,0.64
1498,2015-08-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,62.84,0.47
1499,2015-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,58.6,0.44
1500,2015-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.65,0.64
1501,2015-08-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.67,0.64
1502,2015-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,60.55,0.45
1503,2015-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.33,0.64
1504,2015-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,56.9,0.42
1505,2015-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.65
1506,2015-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,64.88,0.48
1507,2015-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.5,0.64
1508,2015-08-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,66.96,0.5
1509,2015-08-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.65
1510,2015-08-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.58,0.65
1511,2015-09-15,National Average,National Average,National Average,1565,0.0,0.0,miscellaneous food,Sugar,97,KG,Retail,LKR,84.0,0.6
1512,2015-09-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,65.65,0.47
1513,2015-09-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.61
1514,2015-09-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.95,0.43
1515,2015-09-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.0,0.62
1516,2015-09-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,57.25,0.41
1517,2015-09-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.92,0.62
1518,2015-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.5,0.62
1519,2015-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,66.0,0.47
1520,2015-09-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.57
1521,2015-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,57.2,0.41
1522,2015-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.61
1523,2015-09-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.85,0.43
1524,2015-09-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.12,0.62
1525,2015-09-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.8,0.43
1526,2015-09-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,69.1,0.49
1527,2015-09-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.61
1528,2015-09-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.61
1529,2015-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,72.33,0.52
1530,2015-09-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,74.0,0.53
1531,2015-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.67,0.48
1532,2015-09-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75.0,0.54
1533,2015-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.57
1534,2015-09-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.92,0.49
1535,2015-09-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,82.78,0.59
1536,2015-09-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,77.5,0.55
1537,2015-09-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.75,0.61
1538,2015-09-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,63.8,0.46
1539,2015-09-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.62
1540,2015-09-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,60.0,0.43
1541,2015-09-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.33,0.62
1542,2015-09-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.62
1543,2015-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.98,0.51
1544,2015-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.0,0.62
1545,2015-09-15,Western,Colombo,Colombo City,368,6.93,79.85,miscellaneous food,Sugar,97,KG,Retail,LKR,85.0,0.61
1547,2015-09-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,68.4,0.49
1548,2015-09-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,62.71,0.45
1549,2015-10-15,National Average,National Average,National Average,1565,0.0,0.0,miscellaneous food,Sugar,97,KG,Retail,LKR,91.35,0.65
1551,2015-10-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,65.5,0.46
1552,2015-10-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.6
1553,2015-10-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64.55,0.46
1554,2015-10-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.95,0.43
1555,2015-10-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.6
1556,2015-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,60.0,0.43
1557,2015-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,88.67,0.63
1558,2015-10-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.57
1559,2015-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.8,0.42
1560,2015-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,83.75,0.59
1561,2015-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,61.7,0.44
1562,2015-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.79,0.62
1563,2015-10-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.67,0.6
1564,2015-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,61.45,0.44
1565,2015-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.6
1566,2015-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,74.0,0.53
1567,2015-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.67,0.48
1568,2015-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75.0,0.53
1569,2015-10-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.57
1570,2015-10-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.57
1571,2015-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64.33,0.46
1572,2015-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.25,0.57
1573,2015-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,62.1,0.44
1574,2015-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.12,0.6
1575,2015-10-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64.25,0.46
1576,2015-10-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.6
1577,2015-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,61.75,0.44
1578,2015-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.6
1579,2015-10-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,58.45,0.41
1580,2015-10-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.33,0.61
1581,2015-10-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.79,0.42
1582,2015-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,73.4,0.52
1583,2015-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.62
1586,2015-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,69.65,0.49
1587,2015-10-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.62
1588,2015-10-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.42,0.62
1589,2015-11-15,National Average,National Average,National Average,1565,0.0,0.0,miscellaneous food,Sugar,97,KG,Retail,LKR,91.2,0.64
1592,2015-11-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.0,0.5
1593,2015-11-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.6
1594,2015-11-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,68.45,0.48
1595,2015-11-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.38,0.59
1596,2015-11-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,65.6,0.46
1597,2015-11-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.61
1598,2015-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64.3,0.45
1599,2015-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Wheat flour,58,KG,Retail,LKR,82.62,0.58
1600,2015-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.56
1601,2015-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,63.6,0.45
1602,2015-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,83.33,0.59
1603,2015-11-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.67,0.6
1604,2015-11-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.15,0.5
1605,2015-11-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,66.15,0.47
1606,2015-11-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.6
1607,2015-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Wheat flour,58,KG,Retail,LKR,74.0,0.52
1608,2015-11-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75.0,0.53
1609,2015-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.67,0.48
1610,2015-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Wheat flour,58,KG,Retail,LKR,81.67,0.58
1611,2015-11-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,69.58,0.49
1612,2015-11-15,Northern,Mullattivu,Mullativu,365,9.27,80.81,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80.0,0.56
1613,2015-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Wheat flour,58,KG,Retail,LKR,82.5,0.58
1614,2015-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,65.25,0.46
1615,2015-11-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,61.7,0.43
1616,2015-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,63.75,0.45
1617,2015-11-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.75,0.6
1618,2015-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.75,0.61
1619,2015-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.61,0.54
1620,2015-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,Retail,LKR,66.47,0.47
1621,2015-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.61
1622,2015-11-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.45,0.5
1623,2015-11-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.0,0.61
1624,2015-11-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.6,0.48
1625,2015-11-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.67,0.62
1626,2015-12-15,National Average,National Average,National Average,1565,0.0,0.0,miscellaneous food,Sugar,97,KG,Retail,LKR,90.4,0.63
1629,2015-12-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.0,0.59
